Date/Time,Electricity:Facility [kWh](Hourly),Gas:Facility [kWh](Hourly),Heating:Electricity [kWh](Hourly),Heating:Gas [kWh](Hourly),Cooling:Electricity [kWh](Hourly),HVACFan:Fans:Electricity [kWh](Hourly),Electricity:HVAC [kWh](Hourly),Fans:Electricity [kWh](Hourly),General:InteriorLights:Electricity [kWh](Hourly),General:ExteriorLights:Electricity [kWh](Hourly),Appl:InteriorEquipment:Electricity [kWh](Hourly),Misc:InteriorEquipment:Electricity [kWh](Hourly),Water Heater:WaterSystems:Gas [kWh](Hourly) 
 07/17  18:00:00,1.71761451741924,0.872125741472371,0.000000000000000E+000,0.000000000000000E+000,0.506048558922976,0.161103497062318,0.667152055985296,0.161103497062318,0.107741978148274,2.347423191412051E-002,0.383154291509830,0.488979922172116,0.838445922352654 
 07/17  19:00:00,1.68352698918079,0.890501879170881,0.000000000000000E+000,0.000000000000000E+000,0.449725852084616,0.146550977203430,0.596276829288046,0.146550977203430,0.205383090987301,4.474774263416546E-002,0.315283878980793,0.504723433600890,0.855737682977204 
 07/17  20:00:00,1.78593682923780,0.830623865517322,0.000000000000000E+000,0.000000000000000E+000,0.384223647275872,0.129338834562790,0.513562481838662,0.129338834562790,0.370362971516340,8.069265513032245E-002,0.282131553876513,0.522075153186363,0.794664522548582 
 07/17  21:00:00,1.89264438687524,0.755531306146773,0.000000000000000E+000,0.000000000000000E+000,0.332220690871340,0.114222667302212,0.446443358173554,0.114222667302212,0.535342852045378,0.116637567626479,0.267221967130982,0.509886628209248,0.720411480912713 
 07/17  22:00:00,1.57978672054612,0.633192286092518,0.000000000000000E+000,0.000000000000000E+000,0.267485929834821,9.196577417783049E-002,0.359451704012653,9.196577417783049E-002,0.447802520922691,9.756475988774546E-002,0.216614189355009,0.441241532678422,0.602800578100293 
 07/17  23:00:00,1.16789165338865,0.502253911855008,0.000000000000000E+000,0.000000000000000E+000,0.180356508941579,6.269952834778811E-002,0.243056037289367,6.269952834778811E-002,0.309758114032493,6.748840081692746E-002,0.147046405988563,0.383430681571697,0.475844083118240 
 07/17  24:00:00,0.783809629823427,0.362503347201824,0.000000000000000E+000,0.000000000000000E+000,0.115147283378897,3.958951473074145E-002,0.154736798109638,3.958951473074145E-002,0.161612925425957,3.521133876479848E-002,9.798097682479152E-002,0.317155577008642,0.340658396147371 
 07/18  01:00:00,0.615293663508501,0.298795954697978,0.000000000000000E+000,0.000000000000000E+000,7.734972001900955E-002,2.634318909105186E-002,0.103692909110061,2.634318909105186E-002,9.764119643193464E-002,2.127351072004496E-002,8.355728931351325E-002,0.292016744243345,0.278682508971301 
 07/18  02:00:00,0.503880547332299,0.281800004094603,0.000000000000000E+000,0.000000000000000E+000,3.609933236873001E-002,1.241154668915993E-002,4.851087905788997E-002,1.241154668915993E-002,6.397178750905712E-002,1.393782258092414E-002,7.171700163401486E-002,0.288631042860813,0.261919757738671 
 07/18  03:00:00,0.443817354196285,0.286292434038675,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,6.422752921492920E-002,0.284568201201776,0.266692026927635 
 07/18  04:00:00,0.442441115838571,0.334467167235845,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.360089274675015E-002,0.273818599312238,0.315607168126916 
 07/18  05:00:00,0.490142109307002,0.550978944631450,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.733872589355760E-002,1.467139266972975E-002,8.546042728064268E-002,0.305559549773472,0.529932701421794 
 07/18  06:00:00,0.620802073509795,0.954276949219610,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.427424132885273E-002,2.053995520145101E-002,0.135831851626414,0.353044011663478,0.929960084835270 
 07/18  07:00:00,0.805169766485476,1.06482303290021,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.154879098812700,3.374420951484601E-002,0.209298719283835,0.375135713184494,1.03898454262176 
 07/18  08:00:00,0.747688299788583,1.03115078140122,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.117842759864612,2.567493489543148E-002,0.269903014330297,0.317155577008642,1.00930583034676 
 07/18  09:00:00,0.695801448639472,0.939174799819433,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,0.330854782137564,0.269925042722327,0.920582979986861 
 07/18  10:00:00,0.705762869829883,0.835192262748223,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.346769520115789,0.276273232814574,0.816163194095505 
 07/18  11:00:00,0.720147372709796,0.742466995334649,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.361069380461137,0.276357875349137,0.723432096697662 
 07/18  12:00:00,0.704950034174123,0.669800035055999,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.350527381326447,0.271702535948156,0.651085785553784 
 07/18  13:00:00,0.683263399734021,0.627914765620127,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.319445425549819,0.281097857284681,0.608553387864101 
 07/18  14:00:00,0.674277709769767,0.586103587731112,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.294631581622230,0.296926011248016,0.565652002916854 
 07/18  15:00:00,0.697696406470343,0.592669931072007,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.301544984082964,0.313431305487858,0.571081499325373 
 07/18  16:00:00,0.815528222156931,0.648152497062297,0.000000000000000E+000,0.000000000000000E+000,1.091802168380728E-002,3.594878821578673E-003,1.451290050538595E-002,3.594878821578673E-003,5.723791909934670E-002,1.247068240331294E-002,0.343460405072082,0.370734301387204,0.622617165965818 
 07/18  17:00:00,1.11179310206509,0.764662269934310,0.000000000000000E+000,0.000000000000000E+000,0.106476551715902,3.548862465184589E-002,0.141965176367748,3.548862465184589E-002,6.733872589355760E-002,1.467139266972975E-002,0.420322867033191,0.450382926411258,0.733640923641078 
 07/18  18:00:00,1.24737072889877,0.870374057272653,0.000000000000000E+000,0.000000000000000E+000,0.148128535974056,4.877973149077064E-002,0.196908267464827,4.877973149077064E-002,0.107741978148274,2.347423191412051E-002,0.383154291509830,0.488979922172116,0.836694238152936 
 07/18  19:00:00,1.30609804810125,0.888656781572190,0.000000000000000E+000,0.000000000000000E+000,0.164127808720012,5.472007948849246E-002,0.218847888208505,5.472007948849246E-002,0.205383090987301,4.474774263416546E-002,0.315283878980793,0.504723433600890,0.853892585378514 
 07/18  20:00:00,1.49277554036845,0.829033875291531,0.000000000000000E+000,0.000000000000000E+000,0.163995062114166,5.640613085514108E-002,0.220401192969307,5.640613085514108E-002,0.370362971516340,8.069265513032245E-002,0.282131553876513,0.522075153186363,0.793074532322791 
 07/18  21:00:00,1.68838938662680,0.754101575002914,0.000000000000000E+000,0.000000000000000E+000,0.180203495392373,6.198486253273591E-002,0.242188357925109,6.198486253273591E-002,0.535342852045378,0.116637567626479,0.267221967130982,0.509886628209248,0.718981749768854 
 07/18  22:00:00,1.43076513322786,0.632045113016469,0.000000000000000E+000,0.000000000000000E+000,0.156572874215357,5.385724247903757E-002,0.210430116694395,5.385724247903757E-002,0.447802520922691,9.756475988774546E-002,0.216614189355009,0.441241532678422,0.601653405024245 
 07/18  23:00:00,1.07557288184387,0.501385198174293,0.000000000000000E+000,0.000000000000000E+000,0.112157379069848,3.857988667474076E-002,0.150737265744589,3.857988667474076E-002,0.309758114032493,6.748840081692746E-002,0.147046405988563,0.383430681571697,0.474975369437525 
 07/18  24:00:00,0.694791292865162,0.361951403726364,0.000000000000000E+000,0.000000000000000E+000,4.876051323545633E-002,1.695794791591584E-002,6.571846115137213E-002,1.695794791591584E-002,0.161612925425957,3.521133876479848E-002,9.798097682479152E-002,0.317155577008642,0.340106452671911 
 07/19  01:00:00,0.521438066161328,0.298574804395164,0.000000000000000E+000,0.000000000000000E+000,7.299016118050556E-003,2.538295644837689E-003,9.837311762888224E-003,2.538295644837689E-003,9.764119643193464E-002,2.127351072004496E-002,8.355728931351325E-002,0.292016744243345,0.278461358668484 
 07/19  02:00:00,0.455369668274410,0.281623472456612,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.171700163401486E-002,0.288631042860813,0.261743226100679 
 07/19  03:00:00,0.443817354196285,0.286070649536731,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,6.422752921492920E-002,0.284568201201776,0.266470242425690 
 07/19  04:00:00,0.442441115838571,0.333908178483596,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.360089274675015E-002,0.273818599312238,0.315048179374667 
 07/19  05:00:00,0.490142109307002,0.550200068414458,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.733872589355760E-002,1.467139266972975E-002,8.546042728064268E-002,0.305559549773472,0.529153825204805 
 07/19  06:00:00,0.620802073509795,0.952795746468729,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.427424132885273E-002,2.053995520145101E-002,0.135831851626414,0.353044011663478,0.928478882084386 
 07/19  07:00:00,0.809885033207589,1.06299010315525,0.000000000000000E+000,0.000000000000000E+000,3.508592120562145E-003,1.206674601551409E-003,4.715266722113526E-003,1.206674601551409E-003,0.154879098812700,3.374420951484601E-002,0.209298719283835,0.375135713184494,1.03715161287680 
 07/19  08:00:00,0.791705619452880,1.02903504197463,0.000000000000000E+000,0.000000000000000E+000,3.300951942643080E-002,1.100780023786734E-002,4.401731966429812E-002,1.100780023786734E-002,0.117842759864612,2.567493489543148E-002,0.269903014330297,0.317155577008642,1.00719009092018 
 07/19  09:00:00,0.835054341868820,0.936917130052038,0.000000000000000E+000,0.000000000000000E+000,0.105001510732183,3.425138249716269E-002,0.139252893229346,3.425138249716269E-002,6.397178750905712E-002,1.393782258092414E-002,0.330854782137564,0.269925042722327,0.918325310219466 
 07/19  10:00:00,1.12906054218505,0.832921707288891,0.000000000000000E+000,0.000000000000000E+000,0.321998891064360,0.101298781290805,0.423297672355167,0.101298781290805,5.387098907413678E-002,1.173711413578380E-002,0.346769520115789,0.276273232814574,0.813892638636173 
 07/19  11:00:00,1.16911475997210,0.740325002892198,0.000000000000000E+000,0.000000000000000E+000,0.343516450658196,0.105450936604107,0.448967387262303,0.105450936604107,5.387098907413678E-002,1.173711413578380E-002,0.361069380461137,0.276357875349137,0.721290104255213 
 07/19  12:00:00,1.30312119579750,0.667594259307483,0.000000000000000E+000,0.000000000000000E+000,0.460350605866665,0.137820555756706,0.598171161623371,0.137820555756706,5.387098907413678E-002,1.173711413578380E-002,0.350527381326447,0.271702535948156,0.648880009805267 
 07/19  13:00:00,1.42927944711589,0.625678368231108,0.000000000000000E+000,0.000000000000000E+000,0.575957038494951,0.170059008886922,0.746016047381872,0.170059008886922,5.387098907413678E-002,1.173711413578380E-002,0.319445425549819,0.281097857284681,0.606316990475079 
 07/19  14:00:00,1.56882936012525,0.584292755518861,0.000000000000000E+000,0.000000000000000E+000,0.690638697456724,0.203912952898758,0.894551650355481,0.203912952898758,5.387098907413678E-002,1.173711413578380E-002,0.294631581622230,0.296926011248016,0.563841170704603 
 07/19  15:00:00,1.78047585846244,0.591132742916974,0.000000000000000E+000,0.000000000000000E+000,0.838167441805081,0.244612010187019,1.08277945199210,0.244612010187019,5.387098907413678E-002,1.173711413578380E-002,0.301544984082964,0.313431305487858,0.569544311170340 
 07/19  16:00:00,2.02652200386457,0.646693297507466,0.000000000000000E+000,0.000000000000000E+000,0.951638588944893,0.273868093268130,1.22550668221302,0.273868093268130,5.723791909934670E-002,1.247068240331294E-002,0.343460405072082,0.370734301387204,0.621157966410987 
 07/19  17:00:00,2.39443670664840,0.763214358496604,0.000000000000000E+000,0.000000000000000E+000,1.09992398105343,0.324684799897627,1.42460878095106,0.324684799897627,6.733872589355760E-002,1.467139266972975E-002,0.420322867033191,0.450382926411258,0.732193012203372 
 07/19  18:00:00,2.26762635013477,0.869233187988761,0.000000000000000E+000,0.000000000000000E+000,0.931404894007339,0.285758994693485,1.21716388870082,0.285758994693485,0.107741978148274,2.347423191412051E-002,0.383154291509830,0.488979922172116,0.835553368869046 
 07/19  19:00:00,1.96723531473440,0.888089867000195,0.000000000000000E+000,0.000000000000000E+000,0.656317795506236,0.223667359335412,0.879985154841650,0.223667359335412,0.205383090987301,4.474774263416546E-002,0.315283878980793,0.504723433600890,0.853325670806518 
 07/19  20:00:00,2.01865514081686,0.828303751396921,0.000000000000000E+000,0.000000000000000E+000,0.555268665462169,0.191012127955552,0.746280793417721,0.191012127955552,0.370362971516340,8.069265513032245E-002,0.282131553876513,0.522075153186363,0.792344408428181 
 07/19  21:00:00,2.05505462040664,0.753316094431946,0.000000000000000E+000,0.000000000000000E+000,0.450487168054310,0.158366423650640,0.608853591704950,0.158366423650640,0.535342852045378,0.116637567626479,0.267221967130982,0.509886628209248,0.718196269197883 
 07/19  22:00:00,1.65852219387633,0.631547228663168,0.000000000000000E+000,0.000000000000000E+000,0.322645487017197,0.115541690325668,0.438187177342867,0.115541690325668,0.447802520922691,9.756475988774546E-002,0.216614189355009,0.441241532678422,0.601155520670943 
 07/19  23:00:00,1.17498930192047,0.501214342908587,0.000000000000000E+000,0.000000000000000E+000,0.183005066386712,6.714861943448007E-002,0.250153685821192,6.714861943448007E-002,0.309758114032493,6.748840081692746E-002,0.147046405988563,0.383430681571697,0.474804514171819 
 07/19  24:00:00,0.723332716197507,0.362002787360329,0.000000000000000E+000,0.000000000000000E+000,6.880615731761820E-002,2.545372716609888E-002,9.425988448371699E-002,2.545372716609888E-002,0.161612925425957,3.521133876479848E-002,9.798097682479152E-002,0.317155577008642,0.340157836305876 
 07/20  01:00:00,0.511600754398437,0.298696865770254,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.764119643193464E-002,2.127351072004496E-002,8.355728931351325E-002,0.292016744243345,0.278583420043577 
 07/20  02:00:00,0.455369668274410,0.281880092823541,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.171700163401486E-002,0.288631042860813,0.261999846467606 
 07/20  03:00:00,0.443817354196285,0.286396965391303,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,6.422752921492920E-002,0.284568201201776,0.266796558280262 
 07/20  04:00:00,0.442441115838571,0.334299872231075,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.360089274675015E-002,0.273818599312238,0.315439873122147 
 07/20  05:00:00,0.490142109307002,0.550273354663076,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.733872589355760E-002,1.467139266972975E-002,8.546042728064268E-002,0.305559549773472,0.529227111453423 
 07/20  06:00:00,0.620802073509795,0.952159892847244,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.427424132885273E-002,2.053995520145101E-002,0.135831851626414,0.353044011663478,0.927843028462904 
 07/20  07:00:00,0.805169766485476,1.06219055577978,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.154879098812700,3.374420951484601E-002,0.209298719283835,0.375135713184494,1.03635206550133 
 07/20  08:00:00,0.747688299788583,1.02836620198954,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.117842759864612,2.567493489543148E-002,0.269903014330297,0.317155577008642,1.00652125093508 
 07/20  09:00:00,0.695801448639472,0.936411313239418,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,0.330854782137564,0.269925042722327,0.917819493406843 
 07/20  10:00:00,0.705762869829883,0.832671263033719,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.346769520115789,0.276273232814574,0.813642194381001 
 07/20  11:00:00,0.720147372709796,0.740128605794766,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.361069380461137,0.276357875349137,0.721093707157779 
 07/20  12:00:00,0.704950034174123,0.667698404824719,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.350527381326447,0.271702535948156,0.648984155322506 
 07/20  13:00:00,0.709423783610103,0.625765408832960,0.000000000000000E+000,0.000000000000000E+000,1.946639723907272E-002,6.693986637009525E-003,2.616038387608225E-002,6.693986637009525E-003,5.387098907413678E-002,1.173711413578380E-002,0.319445425549819,0.281097857284681,0.606404031076931 
 07/20  14:00:00,0.784583094797082,0.584367637971650,0.000000000000000E+000,0.000000000000000E+000,8.207293716085247E-002,2.823244786646217E-002,0.110305385027315,2.823244786646217E-002,5.387098907413678E-002,1.173711413578380E-002,0.294631581622230,0.296926011248016,0.563916053157393 
 07/20  15:00:00,0.917826161087939,0.591171782540970,0.000000000000000E+000,0.000000000000000E+000,0.163779839842667,5.634991477493047E-002,0.220129754617598,5.634991477493047E-002,5.387098907413678E-002,1.173711413578380E-002,0.301544984082964,0.313431305487858,0.569583350794336 
 07/20  16:00:00,1.09376552878714,0.646715107852745,0.000000000000000E+000,0.000000000000000E+000,0.217181578659523,7.556862847607053E-002,0.292750207135592,7.556862847607053E-002,5.723791909934670E-002,1.247068240331294E-002,0.343460405072082,0.370734301387204,0.621179776756265 
 07/20  17:00:00,1.29742290144669,0.763050689207149,0.000000000000000E+000,0.000000000000000E+000,0.241823247834806,8.577172791454216E-002,0.327594975749349,8.577172791454216E-002,6.733872589355760E-002,1.467139266972975E-002,0.420322867033191,0.450382926411258,0.732029342913914 
 07/20  18:00:00,1.38864633699836,0.868644743358344,0.000000000000000E+000,0.000000000000000E+000,0.248471533082690,8.971234248172490E-002,0.338183875564415,8.971234248172490E-002,0.107741978148274,2.347423191412051E-002,0.383154291509830,0.488979922172116,0.834964924238627 
 07/20  19:00:00,1.34118902935810,0.887240215383935,0.000000000000000E+000,0.000000000000000E+000,0.185030139067317,6.890873039802937E-002,0.253938869465346,6.890873039802937E-002,0.205383090987301,4.474774263416546E-002,0.315283878980793,0.504723433600890,0.852476019190259 
 07/20  20:00:00,1.43399123581984,0.827802350379259,0.000000000000000E+000,0.000000000000000E+000,0.117149604206684,4.446728421402197E-002,0.161616888420706,4.446728421402197E-002,0.370362971516340,8.069265513032245E-002,0.282131553876513,0.522075153186363,0.791843007410519 
 07/20  21:00:00,1.54824197414676,0.752994143519208,0.000000000000000E+000,0.000000000000000E+000,7.385676456598216E-002,2.818418087908805E-002,0.102040945445070,2.818418087908805E-002,0.535342852045378,0.116637567626479,0.267221967130982,0.509886628209248,0.717874318285145 
 07/20  22:00:00,1.22033501653347,0.631490773039420,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.447802520922691,9.756475988774546E-002,0.216614189355009,0.441241532678422,0.601099065047198 
 07/20  23:00:00,0.924835616099282,0.501433256670776,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.309758114032493,6.748840081692746E-002,0.147046405988563,0.383430681571697,0.475023427934008 
 07/20  24:00:00,0.629072831713790,0.362658577805850,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.161612925425957,3.521133876479848E-002,9.798097682479152E-002,0.317155577008642,0.340813626751397 
 07/21  01:00:00,0.511600754398437,0.299676955342961,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.764119643193464E-002,2.127351072004496E-002,8.355728931351325E-002,0.292016744243345,0.279563509616282 
 07/21  02:00:00,0.455369668274410,0.283154051214560,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.171700163401486E-002,0.288631042860813,0.263273804858625 
 07/21  03:00:00,0.443817354196285,0.287673874740732,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,6.422752921492920E-002,0.284568201201776,0.268073467629692 
 07/21  04:00:00,0.442441115838571,0.335331733198866,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,7.360089274675015E-002,0.273818599312238,0.316471734089938 
 07/21  05:00:00,0.490142109307002,0.551050201348833,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.733872589355760E-002,1.467139266972975E-002,8.546042728064268E-002,0.305559549773472,0.530003958139177 
 07/21  06:00:00,0.620802073509795,0.952504613066345,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,9.427424132885273E-002,2.053995520145101E-002,0.135831851626414,0.353044011663478,0.928187748682005 
 07/21  07:00:00,0.805169766485476,1.06211006435228,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.154879098812700,3.374420951484601E-002,0.209298719283835,0.375135713184494,1.03627157407383 
 07/21  08:00:00,0.747688299788583,1.02811602152467,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.117842759864612,2.567493489543148E-002,0.269903014330297,0.317155577008642,1.00627107047022 
 07/21  09:00:00,0.695801448639472,0.936315148245869,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,6.397178750905712E-002,1.393782258092414E-002,0.330854782137564,0.269925042722327,0.917723328413295 
 07/21  10:00:00,0.705762869829883,0.832672014168045,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.346769520115789,0.276273232814574,0.813642945515327 
 07/21  11:00:00,0.720147372709796,0.740098673282351,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.361069380461137,0.276357875349137,0.721063774645364 
 07/21  12:00:00,0.704950034174123,0.667583518154848,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.350527381326447,0.271702535948156,0.648869268652636 
 07/21  13:00:00,0.683263399734021,0.625720551184054,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,5.387098907413678E-002,1.173711413578380E-002,0.319445425549819,0.281097857284681,0.606359173428026 
 07/21  14:00:00,0.709081551835096,0.584409196648880,0.000000000000000E+000,0.000000000000000E+000,2.603817401528680E-002,8.765668050042913E-003,3.480384206532971E-002,8.765668050042913E-003,5.387098907413678E-002,1.173711413578380E-002,0.294631581622230,0.296926011248016,0.563957611834623 
 07/21  15:00:00,0.826414923945921,0.591159931605173,0.000000000000000E+000,0.000000000000000E+000,9.601380192125064E-002,3.270471555432902E-002,0.128718517475580,3.270471555432902E-002,5.387098907413678E-002,1.173711413578380E-002,0.301544984082964,0.313431305487858,0.569571499858538 
 07/21  16:00:00,1.02665673037945,0.646490278013853,0.000000000000000E+000,0.000000000000000E+000,0.167904421657698,5.773698707020409E-002,0.225641408727902,5.773698707020409E-002,5.723791909934670E-002,1.247068240331294E-002,0.343460405072082,0.370734301387204,0.620954946917377 
 07/21  17:00:00,1.23050070501282,0.762634464669728,0.000000000000000E+000,0.000000000000000E+000,0.192889594561690,6.778318475378942E-002,0.260672779315479,6.778318475378942E-002,6.733872589355760E-002,1.467139266972975E-002,0.420322867033191,0.450382926411258,0.731613118376496 
 07/21  18:00:00,1.33546522382063,0.867839277385102,0.000000000000000E+000,0.000000000000000E+000,0.210895754695299,7.410700769138844E-002,0.285002762386686,7.410700769138844E-002,0.107741978148274,2.347423191412051E-002,0.383154291509830,0.488979922172116,0.834159458265385 
 07/21  19:00:00,1.26529957511578,0.886059559652281,0.000000000000000E+000,0.000000000000000E+000,0.131449960005451,4.659945521758407E-002,0.178049415223035,4.659945521758407E-002,0.205383090987301,4.474774263416546E-002,0.315283878980793,0.504723433600890,0.851295363458604 
 07/21  20:00:00,1.34658941674653,0.826439623365139,0.000000000000000E+000,0.000000000000000E+000,5.464106196314487E-002,1.957400738424969E-002,7.421506934739437E-002,1.957400738424969E-002,0.370362971516340,8.069265513032245E-002,0.282131553876513,0.522075153186363,0.790480280396399 
 07/21  21:00:00,1.44620102870169,0.751768152504258,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.000000000000000E+000,0.535342852045378,0.116637567626479,0.267221967130982,0.509886628209248,0.716648327270195 
