0,0,0.0055,0.0064,0,0.0018,0.0744,0,0.0046,0,0.0009,0,0.0037,0,0,0.0009,0.0009,0,0.4628,0.0101,0.0028,0,0.0147,0,0,0.011,0.0523,0,0,0.3168,0.0037,0,0.0018,0,0,0.0009,0,0,0.0239,0,0,0
0,0.0118,0.0235,0.0706,0,0,0,0,0,0,0,0,0.0353,0,0,0.0118,0,0,0.0824,0.3412,0,0.0118,0,0,0,0.0471,0.0706,0,0,0.0353,0.2353,0,0,0,0,0,0,0,0.0235,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0763,0.0026,0.0021,0.0001,0.006,0,0,0,0,0,0,0.0001,0,0,0,0,0,0.0011,0.0001,0.001,0.0001,0.0003,0,0.0001,0.2174,0.0226,0.1281,0,0,0.0001,0,0.5404,0,0,0,0,0.0003,0.0002,0,0.0004,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0113,0.0023,0.0023,0,0.0676,0,0,0,0,0,0,0,0,0,0,0.0023,0,0.4572,0.018,0,0,0,0.009,0.0203,0,0,0,0,0,0.0045,0,0,0.3694,0.0023,0,0,0,0.0315,0
0,0,0,0.0227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1591,0.2955,0,0,0,0.0227,0.0909,0,0,0,0,0,0.0455,0,0,0.0682,0.1364,0,0,0,0.1591,0
0,0,0,0,0,0.0109,0,0,0.0511,0,0,0,0,0,0,0,0,0,0.0839,0.0109,0,0,0.2774,0,0,0.1095,0.146,0,0,0.0036,0,0,0.0073,0,0,0,0,0.1934,0.0876,0,0.0146,0
0,0.0018,0,0.0054,0,0,0.0036,0,0.1207,0,0,0,0.0018,0,0,0.0018,0,0,0.1712,0.0505,0,0,0.2018,0,0,0.0432,0.0486,0,0,0.0811,0.009,0,0,0,0,0,0,0.0072,0.2505,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0.4,0,0
0,0.0387,0.0129,0.0323,0,0.0065,0,0,0.0097,0,0,0.0097,0.0065,0,0,0,0,0,0.0194,0.0065,0.1839,0.1548,0.0194,0,0,0.0742,0.1097,0.0065,0,0.0032,0,0,0.0516,0,0,0.0581,0.0387,0.0032,0,0,0.1548,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
